date,zone,nb_seismes,lag_1,lag_2,lag_3,lag_4,rolling_mean_4,rolling_std_4,rolling_mean_8,rolling_std_8
2016-08-01,5.0,27,36.0,54.0,34.0,25.0,37.25,2.6299556396767634,33.625,15.219817907677276
2016-08-08,5.0,30,27.0,36.0,54.0,34.0,37.75,8.883505314157674,32.375,7.923743703938884
2016-08-15,5.0,35,30.0,27.0,36.0,54.0,36.75,4.932882862316348,32.0,6.187545093630531
2016-08-22,5.0,45,35.0,30.0,27.0,36.0,32.0,4.991659710624079,33.375,5.418223219574819
2016-08-29,5.0,35,45.0,35.0,30.0,27.0,34.25,1.9148542155129529,35.75,17.443787268988093
2016-09-05,5.0,33,35.0,45.0,35.0,30.0,36.25,8.057087976847946,37.0,6.706872807586243
2016-09-12,5.0,33,33.0,35.0,45.0,35.0,37.0,4.924428900898159,36.875,12.127300959876658
2016-09-19,5.0,29,33.0,33.0,35.0,45.0,36.5,6.184658438426576,34.25,6.588680769752861
2016-09-26,5.0,69,29.0,33.0,33.0,35.0,32.5,13.102162671355735,33.375,9.731208998445435
2016-10-03,5.0,52,69.0,29.0,33.0,33.0,41.0,5.65685424949247,38.625,7.959720023791024
2016-10-10,5.0,38,52.0,69.0,29.0,33.0,45.75,7.041543391425941,41.375,6.781013409302454
2016-10-17,5.0,32,38.0,52.0,69.0,29.0,47.0,3.559026084010557,41.75,25.387004549572143
2016-10-24,5.0,20,32.0,38.0,52.0,69.0,47.75,4.856267428111244,40.125,9.999107102993737
2016-10-31,5.0,33,20.0,32.0,38.0,52.0,35.5,4.349329450233394,38.25,6.1120489900801465
2016-11-07,5.0,39,33.0,20.0,32.0,38.0,30.75,11.32475165290616,38.25,11.217811092823878
2016-11-14,5.0,41,39.0,33.0,20.0,32.0,31.0,14.07124727947032,39.0,19.097026694525645
2016-11-21,5.0,39,41.0,39.0,33.0,20.0,33.25,9.000000000000052,40.5,9.899494936611482
2016-11-28,5.0,27,39.0,41.0,39.0,33.0,38.0,18.28250529878225,36.75,29.48486294452018
2016-12-05,5.0,36,27.0,39.0,41.0,39.0,36.5,10.177589760514728,33.625,26.466960535732024
2016-12-12,5.0,26,36.0,27.0,39.0,41.0,35.75,5.291502622129264,33.375,7.190022849158758
2016-12-19,5.0,31,26.0,36.0,27.0,39.0,32.0,10.781929326423954,32.625,8.53459347094413
2016-12-26,5.0,28,31.0,26.0,36.0,27.0,30.0,18.463928798245178,34.0,15.697474774170226
2017-01-02,5.0,30,28.0,31.0,26.0,36.0,30.25,9.03234926989287,33.375,8.276472678623207
2017-01-09,5.0,23,30.0,28.0,31.0,26.0,28.75,61.76568626672905,32.25,45.73975295079758
2017-01-16,5.0,37,23.0,30.0,28.0,31.0,28.0,79.05483329099283,30.0,71.65878971108246
2017-01-23,5.0,14,37.0,23.0,30.0,28.0,29.5,7.135591542869328,29.75,6.22781777878172
2017-01-30,5.0,22,14.0,37.0,23.0,30.0,26.0,22.691775308835325,28.125,59.67875309880868
2017-02-06,5.0,31,22.0,14.0,37.0,23.0,24.0,6.027713773341853,26.375,6.947507261086676
2017-02-13,5.0,20,31.0,22.0,14.0,37.0,26.0,7.071067811865597,27.0,6.627863262663644
2017-02-20,5.0,24,20.0,31.0,22.0,14.0,21.75,4.991659710624157,25.625,13.330952168329189
2017-02-27,5.0,29,24.0,20.0,31.0,22.0,24.25,2.500000000000333,25.125,58.13515656271533
2017-03-06,5.0,30,29.0,24.0,20.0,31.0,26.0,6.238322424071103,25.0,12.023043351355186
2017-03-13,5.0,14,30.0,29.0,24.0,20.0,25.75,23.03620339089469,25.875,30.09716408092764
2017-03-20,5.0,32,14.0,30.0,29.0,24.0,24.25,8.660254037844483,23.0,8.535639569308056
2017-03-27,5.0,24,32.0,14.0,30.0,29.0,26.25,1.1547005383799536,25.25,11.22497216032158
2017-04-03,5.0,28,24.0,32.0,14.0,30.0,25.0,4.5734742446709244,25.5,4.240535680446221
2017-04-10,5.0,29,28.0,24.0,32.0,14.0,24.5,14.66003638012772,25.125,15.080143045929926
2017-04-24,5.0,29,29.0,28.0,24.0,32.0,28.25,7.762087348130113,26.25,6.458659745975217
2017-05-01,5.0,32,29.0,29.0,28.0,24.0,27.5,6.377042156569786,26.875,8.348438690642912
2017-05-08,5.0,26,32.0,29.0,29.0,28.0,29.5,5.099019513592938,27.25,3.662064211030345
2017-05-15,5.0,27,26.0,32.0,29.0,29.0,29.0,5.74456264653803,26.75,138.26210874381206
2017-05-22,5.0,38,27.0,26.0,32.0,29.0,28.5,8.544003745317537,28.375,13.564001727261076
2017-05-29,5.0,25,38.0,27.0,26.0,32.0,30.75,5.560275772537436,29.125,5.125217765408208
2017-06-05,5.0,25,25.0,38.0,27.0,26.0,29.0,4.434711565216703,29.25,5.501623137116528
2017-06-12,5.0,26,25.0,25.0,38.0,27.0,28.75,6.849574196011515,28.875,5.208166663999797
2017-06-19,5.0,35,26.0,25.0,25.0,38.0,28.5,4.0311288741492906,28.5,4.998213966722684
2017-06-26,5.0,30,35.0,26.0,25.0,25.0,27.75,2.986078811194841,29.25,4.086126352846589
2017-07-03,5.0,38,30.0,35.0,26.0,25.0,29.0,7.932002689527204,29.0,5.449442959737019
2017-07-10,5.0,35,38.0,30.0,35.0,26.0,32.25,24.7521042876493,30.5,18.36485385574456
2017-07-17,5.0,30,35.0,38.0,30.0,35.0,34.5,5.251983752196252,31.5,4.65985898008562
2017-07-24,5.0,33,30.0,35.0,38.0,30.0,33.25,4.031128874149285,30.5,3.9074105418878218
2017-07-31,5.0,34,33.0,30.0,35.0,38.0,34.0,5.477225575051668,31.5,5.743008171432616
2017-08-07,5.0,26,34.0,33.0,30.0,35.0,33.0,3.651483716701118,32.625,5.725881092523077
2017-08-14,5.0,29,26.0,34.0,33.0,30.0,30.75,5.944184833375676,32.625,5.370222128951896
2017-08-21,5.0,36,29.0,26.0,34.0,33.0,30.5,10.39230484541327,31.875,7.387247699341582
2017-08-28,5.0,33,36.0,29.0,26.0,34.0,31.25,3.5939764421413165,32.625,3.6645015252514734
2017-09-04,5.0,32,33.0,36.0,29.0,26.0,31.0,3.685557397916009,32.0,5.154748157905246
2017-09-11,5.0,14,32.0,33.0,36.0,29.0,32.5,4.573474244670758,31.625,4.407785320154598
2017-09-18,5.0,26,14.0,32.0,33.0,36.0,28.75,6.184658438426498,29.625,4.309458036856556
2017-09-25,5.0,25,26.0,14.0,32.0,33.0,26.25,6.683312551921147,28.75,5.449442959737037
2017-10-02,5.0,34,25.0,26.0,14.0,32.0,24.25,4.242640687119294,27.625,4.549332761123058
2017-10-09,5.0,35,34.0,25.0,26.0,14.0,24.75,9.521904571390468,28.625,11.744299529072409
2017-10-16,5.0,37,35.0,34.0,25.0,26.0,30.0,5.560275772537429,29.375,4.773438413315214
2017-10-23,5.0,51,37.0,35.0,34.0,25.0,32.75,6.952217871538073,29.5,5.70713838726796
2017-10-30,5.0,24,51.0,37.0,35.0,34.0,39.25,3.862210075418822,31.75,2.997022331772292
2017-11-06,5.0,42,24.0,51.0,37.0,35.0,36.75,2.886751345948129,30.75,8.773946823245616
2017-11-13,5.0,34,42.0,24.0,51.0,37.0,38.5,3.696845502136465,34.25,5.999999999999909
2017-11-20,5.0,38,34.0,42.0,24.0,51.0,37.75,7.141428428542845,35.25,5.92663479556475
2017-11-27,5.0,18,38.0,34.0,42.0,24.0,34.5,3.6968455021364632,36.875,4.690415759823317
2017-12-04,5.0,29,18.0,38.0,34.0,42.0,33.0,6.164414002968972,34.875,5.097268175909687
2017-12-11,5.0,31,29.0,18.0,38.0,34.0,29.75,3.304037933599822,34.125,7.586407017064815
2017-12-18,5.0,31,31.0,29.0,18.0,38.0,29.0,2.3094010767585247,33.375,20.94039159137189
2017-12-25,5.0,19,31.0,31.0,29.0,18.0,27.25,2.2173557826083448,30.875,9.847951200993109
2018-01-01,5.0,23,19.0,31.0,31.0,29.0,27.5,7.234178138070235,30.25,5.767829500154794
2018-01-08,5.0,31,23.0,19.0,31.0,31.0,26.0,6.946221994724904,27.875,6.824326235712015
2018-01-15,5.0,22,31.0,23.0,19.0,31.0,26.0,10.847426730181985,27.5,15.17516768558796
2018-01-22,5.0,29,22.0,31.0,23.0,19.0,23.75,4.4999999999999964,25.5,6.519202405202554
2018-01-29,5.0,26,29.0,22.0,31.0,23.0,26.25,3.559026084010437,26.875,6.926914382114278
2018-02-05,5.0,21,26.0,29.0,22.0,31.0,27.0,8.524474568362947,26.5,6.599512969043261
2018-02-12,5.0,19,21.0,26.0,29.0,22.0,24.5,4.5,25.25,4.334248987507874
2018-02-19,5.0,18,19.0,21.0,26.0,29.0,23.75,3.872983346207418,23.75,5.284748946598143
2018-02-26,5.0,24,18.0,19.0,21.0,26.0,21.0,3.3040379335998367,23.625,4.223657859519928
2018-03-05,5.0,38,24.0,18.0,19.0,21.0,20.5,5.477225575051662,23.75,4.290770826519756
2018-03-12,5.0,26,38.0,24.0,18.0,19.0,24.75,6.238322424070968,24.625,5.824823725107068
2018-03-19,5.0,23,26.0,38.0,24.0,18.0,26.5,7.76745346515403,25.125,5.914570386523573
2018-03-26,5.0,27,23.0,26.0,38.0,24.0,27.75,9.93310961716756,24.375,8.141603913585643
2018-04-02,5.0,27,27.0,23.0,26.0,38.0,28.5,3.1091263510296043,24.5,6.209152231067472
2018-04-09,5.0,25,27.0,27.0,23.0,26.0,25.75,3.0,25.25,5.792544469278607
2018-04-16,5.0,30,25.0,27.0,27.0,23.0,25.5,4.645786621588784,26.0,6.220645350076414
2018-04-23,5.0,29,30.0,25.0,27.0,27.0,27.25,5.500000000000002,27.5,6.424006315599005
2018-04-30,5.0,17,29.0,30.0,25.0,27.0,27.75,5.099019513592786,28.125,5.470701182533203
2018-05-07,5.0,24,17.0,29.0,30.0,25.0,25.25,5.439056290693575,25.5,4.803272693843993
2018-05-14,5.0,21,24.0,17.0,29.0,30.0,25.0,4.5,25.25,5.700877125495582
2018-05-21,5.0,34,21.0,24.0,17.0,29.0,22.75,4.082482904638629,25.0,3.3380918415849354
2018-05-28,5.0,23,34.0,21.0,24.0,17.0,24.0,3.4156502553198647,25.875,4.703721930556563
2018-06-11,5.0,23,23.0,34.0,21.0,24.0,25.5,11.67618659209133,25.375,9.09375767059074
2018-06-18,5.0,27,23.0,23.0,34.0,21.0,25.25,96.94328238717728,25.125,68.84350783791142
2018-06-25,5.0,30,27.0,23.0,23.0,34.0,26.75,7.852812659593033,24.75,10.555973258234909
2018-07-02,5.0,37,30.0,27.0,23.0,23.0,25.75,16.18641405623858,24.875,13.112153577066213
2018-07-09,5.0,22,37.0,30.0,27.0,23.0,29.25,38.179401077893615,27.375,38.725222493135625
2018-07-16,5.0,20,22.0,37.0,30.0,27.0,29.0,12.569805089976436,27.125,9.948976975405165
2018-07-23,5.0,15,20.0,22.0,37.0,30.0,27.25,26.620793877468497,27.0,26.704400386453155
2018-07-30,5.0,22,15.0,20.0,22.0,37.0,23.5,10.61445555206032,24.625,12.66533514304748
2018-08-06,5.0,23,22.0,15.0,20.0,22.0,19.75,13.589211407092913,24.5,13.825442385068785
2018-08-13,5.0,33,23.0,22.0,15.0,20.0,20.0,7.365459931327947,24.5,8.652002245558046
2018-08-20,5.0,234,33.0,23.0,22.0,15.0,23.25,10.563301251660285,25.25,65.58908881383073
2018-08-27,5.0,89,234.0,33.0,23.0,22.0,78.0,20.952326839756832,50.75,15.34135400990224
2018-09-03,5.0,47,89.0,234.0,33.0,23.0,94.75,2.2173557826070804,57.25,9.109453488390132
2018-09-10,5.0,92,47.0,89.0,234.0,33.0,100.75,4.499999999999378,60.375,9.440603794249617
2018-09-17,5.0,63,92.0,47.0,89.0,234.0,115.5,9.486832980504843,69.375,13.825442385068824
2018-09-24,5.0,53,63.0,92.0,47.0,89.0,72.75,3.316624790354564,75.375,5.182387756347754
2018-10-01,5.0,45,53.0,63.0,92.0,47.0,63.75,10.626225419530051,79.25,35.93148241544495
2018-10-08,5.0,37,45.0,53.0,63.0,92.0,63.25,9.469248474227864,82.0,13.44831375515693
2018-10-15,5.0,28,37.0,45.0,53.0,63.0,49.5,14.863265679744362,82.5,23.692976656746687
2018-10-22,5.0,38,28.0,37.0,45.0,53.0,40.75,7.499999999999987,56.75,30.647477174195885
2018-10-29,5.0,32,38.0,28.0,37.0,45.0,37.0,21.32877555479138,50.375,15.406399412489067
2018-11-05,5.0,35,32.0,38.0,28.0,37.0,33.75,12.24744871391588,48.5,9.620476673667056
2018-11-12,5.0,36,35.0,32.0,38.0,28.0,33.25,25.66450207322687,41.375,21.50373721671921
2018-11-19,5.0,40,36.0,35.0,32.0,38.0,35.25,35.518774378254285,38.0,28.961797497491688
2018-11-26,5.0,22,40.0,36.0,35.0,32.0,35.75,7.393691004272933,36.375,11.513966674062816
2018-12-03,5.0,38,22.0,40.0,36.0,35.0,33.25,35.4071555856534,33.5,50.13054386869776
2018-12-10,5.0,44,38.0,22.0,40.0,36.0,34.0,13.880441875771334,33.625,10.378549306829298
2018-12-17,5.0,28,44.0,38.0,22.0,40.0,36.0,9.742518497116976,35.625,7.06980500842449
2018-12-24,5.0,26,28.0,44.0,38.0,22.0,33.0,17.4068951855292,34.375,14.461772268392911
2018-12-31,5.0,36,26.0,28.0,44.0,38.0,34.0,13.674794331177328,33.625,13.956565275371853
2019-01-07,5.0,21,36.0,26.0,28.0,44.0,33.5,6.480740698407827,33.75,6.84392326917002
2019-01-14,5.0,54,21.0,36.0,26.0,28.0,27.75,6.879922480183403,31.875,8.757649717328828
2019-01-21,5.0,22,54.0,21.0,36.0,26.0,34.25,7.1355915428691885,33.625,9.85610760609168
2019-01-28,5.0,44,22.0,54.0,21.0,36.0,33.25,7.593857166596322,33.625,10.35012077224228
2019-02-04,5.0,35,44.0,22.0,54.0,21.0,35.25,9.0323492698928,34.375,17.183359890977616
2019-02-11,5.0,26,35.0,44.0,22.0,54.0,38.75,9.999999999999984,33.25,10.501700542565258
2019-02-18,5.0,28,26.0,35.0,44.0,22.0,31.75,8.962886439832486,33.0,12.971810095081498
2019-02-25,5.0,21,28.0,26.0,35.0,44.0,33.25,10.242883708539626,33.25,13.891801281948426
2019-03-04,5.0,24,21.0,28.0,26.0,35.0,27.5,7.788880963698605,31.375,10.267841614895143
2019-03-11,5.0,61,24.0,21.0,28.0,26.0,24.75,13.341664064126329,31.75,14.307215961584898
2019-03-18,5.0,33,61.0,24.0,21.0,28.0,33.5,6.701989754294358,32.625,6.0695375206260005
2019-03-25,5.0,45,33.0,61.0,24.0,21.0,34.75,23.5584379787795,34.0,25.03711530622376
2019-04-01,5.0,37,45.0,33.0,61.0,24.0,40.75,21.79258283606298,34.125,16.113437161042274
2019-04-08,5.0,27,37.0,45.0,33.0,61.0,44.0,13.771952173409067,34.375,10.609968358644126
2019-04-15,5.0,20,27.0,37.0,45.0,33.0,35.5,3.316624790355405,34.5,10.281745265969525
2019-04-22,5.0,36,20.0,27.0,37.0,45.0,32.25,17.951323071016244,33.5,13.0157871174092
2019-04-29,5.0,37,36.0,20.0,27.0,37.0,30.0,28.8675134594814,35.375,118.23433148987289
2019-05-06,5.0,29,37.0,36.0,20.0,27.0,30.0,5.737304826020075,37.0,6.468329437674295
2019-05-13,5.0,32,29.0,37.0,36.0,20.0,30.5,4.082482904639439,33.0,11.820079767678552
2019-05-20,5.0,33,32.0,29.0,37.0,36.0,33.5,3.9475730941098393,32.875,6.96932052437156
2019-05-27,5.0,23,33.0,32.0,29.0,37.0,32.75,10.099504938362406,31.375,10.140970649512989
2019-06-03,5.0,27,23.0,33.0,32.0,29.0,29.25,8.42120339777358,29.625,8.97516414493738
2019-06-10,5.0,20,27.0,23.0,33.0,32.0,28.75,9.55684745788798,29.625,6.45727717938658
2019-06-17,5.0,87,20.0,27.0,23.0,33.0,25.75,24.289915602982383,29.625,51.277954048777815
2019-06-24,5.0,118,87.0,20.0,27.0,23.0,39.25,11.030261405183182,36.0,8.310922245540896
2019-07-01,5.0,55,118.0,87.0,20.0,27.0,63.0,9.394147114028346,46.125,9.676923950453215
2019-07-08,5.0,42,55.0,118.0,87.0,20.0,70.0,14.98888477061166,49.375,33.92823308101968
2019-07-15,5.0,34,42.0,55.0,118.0,87.0,75.5,37.924266637603,50.625,30.2817130106132
2019-07-22,5.0,29,34.0,42.0,55.0,118.0,62.25,110.4124841975158,50.75,82.94232075019706
2019-08-05,5.0,38,29.0,34.0,42.0,55.0,40.0,2.629955639678415,51.5,3.1052950170402505
2019-08-12,5.0,35,38.0,29.0,34.0,42.0,35.75,5.291502622130092,52.875,5.0409041139176765
2019-08-19,5.0,32,35.0,38.0,29.0,34.0,34.0,3.5000000000013745,54.75,9.710083124552137
2019-08-26,5.0,35,32.0,35.0,38.0,29.0,33.5,8.808140174483087,47.875,6.534250421542355
2019-09-02,5.0,30,35.0,32.0,35.0,38.0,35.0,2.1602468994715105,37.5,4.206712323350199
2019-09-09,5.0,27,30.0,35.0,32.0,35.0,33.0,7.932002689527801,34.375,7.008922884437942
2019-09-16,5.0,23,27.0,30.0,35.0,32.0,31.0,1.732050807571648,32.5,1.3093073414151308
2019-09-23,5.0,48,23.0,27.0,30.0,35.0,28.75,3.696845502137774,31.125,9.591663046625328
2019-09-30,5.0,32,48.0,23.0,27.0,30.0,32.0,1.2909944487395346,33.5,2.604940361258224
2019-10-07,5.0,17,32.0,48.0,23.0,27.0,32.5,2.64575131106641,32.75,2.1339098923265896
2019-10-14,5.0,27,17.0,32.0,48.0,23.0,30.0,4.031128874150468,30.5,3.654742515847144
2019-10-21,5.0,39,27.0,17.0,32.0,48.0,31.0,19.15506895489224,29.875,19.23538406167129
2019-10-28,5.0,30,39.0,27.0,17.0,32.0,28.75,4.082482904639814,30.375,3.399054490379535
2019-11-04,5.0,25,30.0,39.0,27.0,17.0,28.25,4.242640687120424,30.375,11.722231625663785
2019-11-11,5.0,32,25.0,30.0,39.0,27.0,30.25,3.651483716702431,30.125,2.7255405754766096
2019-11-18,5.0,21,32.0,25.0,30.0,39.0,31.5,8.83176086632842,31.25,49.86195228542785
2019-11-25,5.0,24,21.0,32.0,25.0,30.0,27.0,2.50000000000202,27.875,2.976095236571
2019-12-02,5.0,25,24.0,21.0,32.0,25.0,25.5,3.3166247903569226,26.875,2.2320714274280284
2019-12-09,5.0,28,25.0,24.0,21.0,32.0,25.5,3.3665016461221904,27.875,14.579829511054864
2019-12-16,5.0,20,28.0,25.0,24.0,21.0,24.5,14.142135623731308,28.0,9.89949493661155
2019-12-23,5.0,43,20.0,28.0,25.0,24.0,24.25,4.203173404307361,25.625,4.7939694259705705
2019-12-30,5.0,32,43.0,20.0,28.0,25.0,29.0,1.5000000000033569,27.25,5.276294695549469
2020-01-06,5.0,52,32.0,43.0,20.0,28.0,30.75,6.557438524302769,28.125,4.470139019889719
2020-01-13,5.0,21,52.0,32.0,43.0,20.0,36.75,2.986078811196545,30.625,3.058944729337324
2020-01-20,5.0,34,21.0,52.0,32.0,43.0,37.0,4.349329450234482,30.625,4.070801956792581
2020-01-27,5.0,38,34.0,21.0,52.0,32.0,34.75,26.05123157677343,31.875,20.134813490214206
2020-02-03,5.0,29,38.0,34.0,21.0,52.0,36.25,2.0615528128113185,33.5,2.3566016694743364
2020-02-10,5.0,32,29.0,38.0,34.0,21.0,30.5,5.744562646538921,33.625,11.373528162234471
2020-02-17,5.0,37,32.0,29.0,38.0,34.0,33.25,4.500000000001137,35.125,15.581582534701411
2020-02-24,5.0,30,37.0,32.0,29.0,38.0,34.0,36.59121023779723,34.375,29.70690155502586
2020-03-02,5.0,37,30.0,37.0,32.0,29.0,32.0,4.349329450234459,34.125,4.611708700997359
2020-03-09,5.0,49,37.0,30.0,37.0,32.0,34.0,8.995369179009652,32.25,8.667467911679722
2020-03-16,5.0,43,49.0,37.0,30.0,37.0,38.25,7.325753658612659,35.75,5.496752287877203
2020-03-23,5.0,31,43.0,49.0,37.0,30.0,39.75,39.1790760483196,36.875,28.112020814692634
2020-03-30,5.0,26,31.0,43.0,49.0,37.0,40.0,2.160246899471556,36.0,1.9086270308403952
2020-04-06,5.0,29,26.0,31.0,43.0,49.0,37.25,44.36214602563778,35.625,31.98660433904879
2020-04-13,5.0,29,29.0,26.0,31.0,43.0,32.25,3.1622776601699174,35.25,13.871218918527374
2020-04-20,5.0,43,29.0,29.0,26.0,31.0,28.75,4.193248541804201,34.25,4.223657859519755
2020-04-27,5.0,37,43.0,29.0,29.0,26.0,31.75,0.5000000000097242,35.875,2.850438562747372
2020-05-04,5.0,41,37.0,43.0,29.0,29.0,34.5,104.14853175473324,35.875,78.3011585391393
2020-05-11,5.0,30,41.0,37.0,43.0,29.0,37.5,4.500000000000988,34.875,3.807886552931437
2020-05-18,5.0,44,30.0,41.0,37.0,43.0,37.75,2.5000000000017786,33.25,4.276179870598322
2020-05-25,5.0,37,44.0,30.0,41.0,37.0,38.0,2.380476142849484,34.875,3.758324094592688
2020-06-01,5.0,28,37.0,44.0,30.0,41.0,38.0,7.937253933194332,36.25,5.841660722773617
2020-06-08,5.0,36,28.0,37.0,44.0,30.0,34.75,3.6855573979172025,36.125,3.7796447300917446
2020-06-15,5.0,17,36.0,28.0,37.0,44.0,36.25,21.00000000000021,37.0,14.7787250561647
2020-06-22,5.0,122,17.0,36.0,28.0,37.0,29.5,4.43471156521771,33.75,4.713203338949208
2020-06-29,5.0,59,122.0,17.0,36.0,28.0,50.75,2.16024689947138,44.375,1.8468119248343755
2020-07-06,5.0,34,59.0,122.0,17.0,36.0,58.5,1.290994448739306,46.625,5.8416607227736375
2020-07-13,5.0,43,34.0,59.0,122.0,17.0,58.0,0.5000000000090425,47.125,3.292307050425572
2020-07-20,5.0,37,43.0,34.0,59.0,122.0,64.5,2.362907813128218,47.0,9.620476673666834
2020-07-27,5.0,33,37.0,43.0,34.0,59.0,43.25,2.2173557826103845,47.0,19.06942204532832
2020-08-03,5.0,42,33.0,37.0,43.0,34.0,36.75,8.421203397773724,47.625,6.296257391725131
2020-08-10,5.0,32,42.0,33.0,37.0,43.0,38.75,3.559026084011709,48.375,2.618614682831172
2020-08-17,5.0,35,32.0,42.0,33.0,37.0,36.0,4.69041575982439,50.25,12.870231433150431
2020-08-24,5.0,33,35.0,32.0,42.0,33.0,35.5,4.123105625618753,39.375,4.86973158544513
2020-08-31,5.0,32,33.0,35.0,32.0,42.0,35.5,5.377421934968058,36.125,16.300744943538074
2020-09-07,5.0,37,32.0,33.0,35.0,32.0,33.0,5.678908345801061,35.875,4.808846015417428
2020-09-21,5.0,26,37.0,32.0,33.0,35.0,34.25,4.272001872659813,35.125,5.629958132297719
2020-09-28,5.0,25,26.0,37.0,32.0,33.0,32.0,6.344288770225466,33.75,4.274091382136552
2020-10-05,5.0,51,25.0,26.0,37.0,32.0,30.0,7.118052168021502,32.75,10.636023693091186
2020-10-12,5.0,35,51.0,25.0,26.0,37.0,34.75,19.51708653120838,33.875,15.399443403670611
2020-10-19,5.0,29,35.0,51.0,25.0,26.0,34.25,2.5819888974733383,34.25,4.682795258023597
2020-10-26,5.0,19,29.0,35.0,51.0,25.0,35.0,6.448514040718392,33.5,6.759913355319379
2020-11-02,5.0,30,19.0,29.0,35.0,51.0,33.5,9.105858919765645,31.75,9.195301595302253
2020-11-09,5.0,14,30.0,19.0,29.0,35.0,28.25,4.573474244671715,31.5,6.611677980231836
2020-11-16,5.0,27,14.0,30.0,19.0,29.0,23.0,2.516611478425343,28.625,5.501623137116365
2020-11-23,5.0,26,27.0,14.0,30.0,19.0,22.5,6.403124237433541,28.75,7.209864274529711
2020-11-30,5.0,28,26.0,27.0,14.0,30.0,24.25,10.099504938362516,28.875,7.091242083423117
2020-12-07,5.0,30,28.0,26.0,27.0,14.0,23.75,2.160246899471339,26.0,5.604526232047721
2020-12-14,5.0,39,30.0,28.0,26.0,27.0,27.75,4.546060565662928,25.375,4.956957592256099
2020-12-21,5.0,40,39.0,30.0,28.0,26.0,30.75,2.886751345949666,26.625,3.1594529363704345
2020-12-28,5.0,20,40.0,39.0,30.0,28.0,34.25,11.500000000000384,29.25,8.713700214522444
2021-01-04,5.0,30,20.0,40.0,39.0,30.0,32.25,4.42530601578492,28.0,4.79396942597047
2021-01-11,5.0,37,30.0,20.0,40.0,39.0,32.25,1.8929694486024329,30.0,6.181770435262251
2021-01-18,5.0,40,37.0,30.0,20.0,40.0,31.75,5.83095189484606,31.25,5.780200194258934
2021-01-25,5.0,30,40.0,37.0,30.0,20.0,31.75,104.1185222074664,33.0,74.38461822562125
2021-02-01,5.0,22,30.0,40.0,37.0,30.0,34.25,4.645786621589684,33.25,20.942097043310262
2021-02-08,5.0,35,22.0,30.0,40.0,37.0,32.25,6.238322424071637,32.25,8.724964183307327
2021-02-15,5.0,28,35.0,22.0,30.0,40.0,31.75,18.227726133558416,31.75,13.09307341415938
2021-02-22,5.0,33,28.0,35.0,22.0,30.0,28.75,4.500000000000938,30.25,6.045954964153064
2021-03-01,5.0,26,33.0,28.0,35.0,22.0,29.5,4.0414518843284455,31.875,31.377881199523724
2021-03-08,5.0,544,26.0,33.0,28.0,35.0,30.5,12.935738607955171,31.375,9.171968163921822
2021-03-15,5.0,171,544.0,26.0,33.0,28.0,157.75,9.899494936612102,94.75,7.401737247816196
2021-03-22,5.0,82,171.0,544.0,26.0,33.0,193.5,3.5590260840116508,111.125,5.650537269018485
2021-03-29,5.0,58,82.0,171.0,544.0,26.0,205.75,5.737304826020258,117.625,6.2507142449022615
2021-04-05,5.0,57,58.0,82.0,171.0,544.0,213.75,11.146748404804375,122.125,32.59272486745638
2021-04-12,5.0,91,57.0,58.0,82.0,171.0,92.0,7.500000000000593,124.875,6.010407640085282
2021-04-19,5.0,46,91.0,57.0,58.0,82.0,72.0,1.7078251276625431,132.75,5.804862493756766
2021-04-26,5.0,51,46.0,91.0,57.0,58.0,63.0,5.377421934968054,134.375,6.984677106760904
2021-05-03,5.0,98,51.0,46.0,91.0,57.0,61.25,20.336748347101857,137.5,169.14152991757268
2021-05-10,5.0,34,98.0,51.0,46.0,91.0,71.5,7.365459931329267,81.75,5.849297882163484
2021-05-17,5.0,38,34.0,98.0,51.0,46.0,57.25,14.445299120014225,64.625,17.062908812475488
2021-05-24,5.0,43,38.0,34.0,98.0,51.0,55.25,2.362907813129901,59.125,4.405759217854595
2021-05-31,5.0,32,43.0,38.0,34.0,98.0,53.25,22.80898945591446,57.25,26.255611645077693
2021-06-07,5.0,42,32.0,43.0,38.0,34.0,36.75,13.275918047352391,54.125,12.4377019007301
2021-06-14,5.0,35,42.0,32.0,43.0,38.0,38.75,10.246950765960426,48.0,9.528153771099143
2021-06-21,5.0,46,35.0,42.0,32.0,43.0,38.0,3.3166247903579515,46.625,4.533604683755299
2021-06-28,5.0,41,46.0,35.0,42.0,32.0,38.75,4.991659710625676,46.0,6.740072064048572
2021-07-05,5.0,29,41.0,46.0,35.0,42.0,41.0,6.020797289397555,38.875,11.873590141871135
2021-07-12,5.0,35,29.0,41.0,46.0,35.0,37.75,12.945398152754912,38.25,10.375107572591894
2021-07-19,5.0,40,35.0,29.0,41.0,46.0,37.75,6.757711644239017,37.875,10.709641850754164
2021-07-26,5.0,72,40.0,35.0,29.0,41.0,36.25,7.889866919030847,37.5,13.173973258989395
2021-08-02,5.0,33,72.0,40.0,35.0,29.0,44.0,6.075908711187485,42.5,6.10474054672706
2021-08-09,5.0,31,33.0,72.0,40.0,35.0,45.0,4.573474244672637,41.375,6.232117273790824
2021-08-16,5.0,24,31.0,33.0,72.0,40.0,44.0,2.2173557826122408,40.875,3.327375628242894
2021-08-23,5.0,30,24.0,31.0,33.0,72.0,40.0,6.244997998399781,38.125,5.656854249492042
2021-08-30,5.0,27,30.0,24.0,31.0,33.0,29.5,10.874281585466566,36.75,8.194074514114044
